"date","value","measurement","city_code","mma","building_code"
"1966/01/07",4.88489656335987,"roof","sk","min","sksk"
"1966/01/09",3.94770752031243,"roof","sk","min","sksk"
"1966/01/12",2.13274982577829,"roof","sk","min","sksk"
"1966/01/15",0.414197393918244,"roof","sk","min","sksk"
"1966/01/18",-0.538004892135305,"roof","sk","min","sksk"
"1966/01/21",-0.611805946238377,"roof","sk","min","sksk"
"1966/01/24",-0.60421498067349,"roof","sk","min","sksk"
"1966/01/26",-0.596624015108603,"roof","sk","min","sksk"
"1966/01/29",-0.589033049543715,"roof","sk","min","sksk"
"1966/02/01",-0.500050064310855,"roof","sk","min","sksk"
"1966/02/04",-0.329675059410008,"roof","sk","min","sksk"
"1966/02/07",-0.32208409384512,"roof","sk","min","sksk"
"1966/02/09",-0.314493128280219,"roof","sk","min","sksk"
"1966/02/12",-0.306902162715332,"roof","sk","min","sksk"
"1966/02/15",-0.299311197150445,"roof","sk","min","sksk"
"1966/02/18",-0.291720231585558,"roof","sk","min","sksk"
"1966/02/21",-0.0128225337940506,"roof","sk","min","sksk"
"1966/02/23",-0.208711617399118,"roof","sk","min","sksk"
"1966/02/26",-0.268947334890882,"roof","sk","min","sksk"
"1966/03/01",-0.383444398827962,"roof","sk","min","sksk"
"1966/03/04",-0.213069393927114,"roof","sk","min","sksk"
"1966/03/07",-0.0833903988602458,"roof","sk","min","sksk"
"1966/03/09",-0.238583472631333,"roof","sk","min","sksk"
"1966/03/12",-0.47516856607038,"roof","sk","min","sksk"
"1966/03/15",-0.467577600505479,"roof","sk","min","sksk"
"1966/03/18",-0.459986634940591,"roof","sk","min","sksk"
"1966/03/21",-0.452395669375704,"roof","sk","min","sksk"
"1966/03/23",-0.444804703810817,"roof","sk","min","sksk"
"1966/03/26",-0.274429698909969,"roof","sk","min","sksk"
"1966/03/29",-0.430887933608517,"roof","sk","min","sksk"
