"date","value","measurement","city_code","mma"
"1966/01/01",35.968936021359,"temp","saqc",NA
"1966/01/02",26.9602908473379,"temp","saqc",NA
"1966/01/01",22.9745897252676,"temp","saqc",NA
"1966/01/04",22.1262610709646,"temp","saqc",NA
"1966/01/07",18.0193260402248,"temp","saqc",NA
"1966/01/08",10.1215292207694,"temp","saqc",NA
"1966/01/08",2.33353364965376,"temp","saqc",NA
"1966/01/10",14.9205102983517,"temp","saqc",NA
"1966/01/11",5.89488276512259,"temp","saqc",NA
"1966/01/12",-1.39676205111959,"temp","saqc",NA
"1966/01/14",6.8188620239124,"temp","saqc",NA
"1966/01/16",7.7420344364682,"temp","saqc",NA
"1966/01/18",17.8975097990559,"temp","saqc",NA
"1966/01/20",25.4030214876626,"temp","saqc",NA
"1966/01/23",23.2146440199599,"temp","saqc",NA
"1966/01/24",18.8733552385708,"temp","saqc",NA
"1966/01/24",12.2179262178184,"temp","saqc",NA
"1966/01/25",4.34854441790162,"temp","saqc",NA
"1966/01/26",-4.91117376394379,"temp","saqc",NA
"1966/01/28",-1.24191334973739,"temp","saqc",NA
"1966/01/30",9.67974332175709,"temp","saqc",NA
"1966/02/02",10.1616961311046,"temp","saqc",NA
"1966/02/04",14.1007896050779,"temp","saqc",NA
"1966/02/06",5.06690066802003,"temp","saqc",NA
"1966/02/08",16.5501642892806,"temp","saqc",NA
"1966/02/09",26.3345780849959,"temp","saqc",NA
"1966/02/11",32.5934027165284,"temp","saqc",NA
"1966/02/13",25.8268788624423,"temp","saqc",NA
"1966/02/14",17.6670700043607,"temp","saqc",NA
"1966/02/16",16.7874823228321,"temp","saqc",NA
"1966/02/16",12.3536868667238,"temp","saqc",NA
"1966/02/17",3.67184598963729,"temp","saqc",NA
"1966/02/19",-6.22115878506656,"temp","saqc",NA
"1966/02/21",4.8015271877083,"temp","saqc",NA
"1966/02/22",14.5049406376039,"temp","saqc",NA
"1966/02/24",19.5823275161873,"temp","saqc",NA
"1966/02/27",26.5934704852338,"temp","saqc",NA
"1966/03/01",31.1229649207256,"temp","saqc",NA
"1966/03/05",31.4924654155368,"temp","saqc",NA
"1966/03/07",28.6620137470811,"temp","saqc",NA
"1966/03/08",21.2312756561854,"temp","saqc",NA
"1966/03/10",19.5246906308768,"temp","saqc",NA
"1966/03/12",20.3351501325974,"temp","saqc",NA
