"","building_code","city_code","season","ground_max","roof_max","gr","sqrtgr","logground","measurement.x","wind_avg","measurement.y","temp_avg","City","Province","Type","Bld_Type","Name","Roof_Type","Slope","Size","Eave_Height","Material","Exposure","Heated","Insulated","Parapet","order","lat","long","roofflat","measurement.x.x","winter_wind","measurement.y.y","above_freeze","residual"
"61","edab02","edab",11,12.01814059,3.572357905,0.29724713887708,0.545203759045258,2.48641722412922,"wind",15.9847239681009,"temp",13.0739415179048,"Edmonton ","AB","A",2,"Mining Store Shed","Gable",21,368,7,NA,0,0,0,0,16,53.5,-113.5,0,"wind",0.935779816513762,"temp",0.0476190476190476,-0.100827829092822
"62","edab03","edab",11,20.66726354,6.85684295,0.331773141457701,0.575997518621131,3.02855097692768,"wind",15.9847239681009,"temp",13.0739415179048,"Edmonton ","AB","C",NA,"ME Garage","Flat",0,26112,21,NA,2,0,0,0,16.25,53.5,-113.5,1,"wind",0.935779816513762,"temp",0.0476190476190476,0.00088654202025483
"63","edab04","edab",11,19.7678703,12.127105,0.613475544707515,0.783246796806418,2.98405790755592,"wind",15.9847239681009,"temp",13.0739415179048,"Edmonton ","AB","C",NA,"Cant Hangar","Flat",0,127563,53,NA,2,0,0,0,16.75,53.5,-113.5,1,"wind",0.935779816513762,"temp",0.0476190476190476,0.20231534569584
"64","fcmb01","fcmb",2,32.60599624,2.200164778,0.067477305763193,0.259763942384606,3.48449620520126,"wind",24.090047578189,"temp",0.474939337065359,"Fort Churchill","MB","A",1,"G-22","Gable",17,192,8,NA,NA,1,1,0,24,58.8,-94.1,0,"wind",0.992125984251969,"temp",0.0392156862745098,-0.255701394649067
"65","fcmb01","fcmb",3,31.16613552,1.64334338,0.0527284936865345,0.229626857502633,3.43933210534228,"wind",48.4838618188772,"temp",-3.6966052417076,"Fort Churchill","MB","A",1,"G-22","Gable",17,192,8,NA,NA,1,1,0,24,58.8,-94.1,0,"wind",1,"temp",0,-0.291746736607808
"66","fcmb01","fcmb",4,33.35407606,2.970818199,0.0890691198777581,0.298444500498431,3.50717998558295,"wind",22.7941294014512,"temp",-2.88190358763265,"Fort Churchill","MB","A",1,"G-22","Gable",17,192,8,NA,NA,1,1,0,24,58.8,-94.1,0,"wind",0.975609756097561,"temp",0,-0.214053399867924
"67","fcmb01","fcmb",5,35.07236287,4.380962599,0.124912102878228,0.353429063431728,3.55741343770223,"wind",30.6625953897917,"temp",2.61595529083772,"Fort Churchill","MB","A",1,"G-22","Gable",17,192,8,NA,NA,1,1,0,24,58.8,-94.1,0,"wind",1,"temp",0.043859649122807,-0.152497419594285
"68","fcmb01","fcmb",6,35.44111286,12.64280435,0.356727070053974,0.597266330922792,3.56787252648541,"wind",16.20711537265,"temp",-0.821701662915888,"Fort Churchill","MB","A",1,"G-22","Gable",17,192,8,NA,NA,1,1,0,24,58.8,-94.1,0,"wind",0.8625,"temp",0.0186915887850467,0.0927080803095289
"69","fcmb02","fcmb",2,29.81150929,0,0,0,3.3948945367337,"wind",24.090047578189,"temp",0.474939337065359,"Fort Churchill","MB","A",2,"F-2","Flat",0,15675,57,NA,NA,1,1,0,25,58.8,-94.1,1,"wind",0.992125984251969,"temp",0.0392156862745098,-0.527186808146052
"70","fcmb02","fcmb",3,31.61170276,0,0,0,3.45352739254008,"wind",48.4838618188772,"temp",-3.6966052417076,"Fort Churchill","MB","A",2,"F-2","Flat",0,15675,57,NA,NA,1,1,0,25,58.8,-94.1,1,"wind",1,"temp",0,-0.51951660135945
"71","fcmb02","fcmb",4,33.73846684,0,0,0,3.51863863565858,"wind",22.7941294014512,"temp",-2.88190358763265,"Fort Churchill","MB","A",2,"F-2","Flat",0,15675,57,NA,NA,1,1,0,25,58.8,-94.1,1,"wind",0.975609756097561,"temp",0,-0.51099890779015
"72","fcmb02","fcmb",5,35.32803729,0,0,0,3.56467690619076,"wind",30.6625953897917,"temp",2.61595529083772,"Fort Churchill","MB","A",2,"F-2","Flat",0,15675,57,NA,NA,1,1,0,25,58.8,-94.1,1,"wind",1,"temp",0.043859649122807,-0.504976293844047
"73","fcmb02","fcmb",6,36.36363636,0,0,0,3.59356927420961,"wind",16.20711537265,"temp",-0.821701662915888,"Fort Churchill","MB","A",2,"F-2","Flat",0,15675,57,NA,NA,1,1,0,25,58.8,-94.1,1,"wind",0.8625,"temp",0.0186915887850467,-0.501196664927607
"74","fcmb03","fcmb",3,30.96223223,8.685567536,0.280521361363098,0.529642673283695,3.43276814657461,"wind",48.4838618188772,"temp",-3.6966052417076,"Fort Churchill","MB","A",3,"J-54","Flat",0,15675,57,NA,NA,1,1,0,26,58.8,-94.1,1,"wind",1,"temp",0,0.00741039814204129
"75","fcmb03","fcmb",4,33.82844423,10.57025645,0.31246652604337,0.558987053556136,3.52130199385456,"wind",22.7941294014512,"temp",-2.88190358763265,"Fort Churchill","MB","A",3,"J-54","Flat",0,15675,57,NA,NA,1,1,0,26,58.8,-94.1,1,"wind",0.975609756097561,"temp",0,0.0483365597708815
"76","fcmb03","fcmb",5,34.75485459,24.23619834,0.697347136850731,0.835073132636137,3.54831926268526,"wind",30.6625953897917,"temp",2.61595529083772,"Fort Churchill","MB","A",3,"J-54","Flat",0,15675,57,NA,NA,1,1,0,26,58.8,-94.1,1,"wind",1,"temp",0.043859649122807,0.327956971877829
"77","fcmb03","fcmb",6,35.85698585,19.97527189,0.557081735022633,0.746379082653468,3.57953841138163,"wind",16.20711537265,"temp",-0.821701662915888,"Fort Churchill","MB","A",3,"J-54","Flat",0,15675,57,NA,NA,1,1,0,26,58.8,-94.1,1,"wind",0.8625,"temp",0.0186915887850467,0.243346934568764
"78","fcmb04","fcmb",3,32.11441761,22.5035462,0.700730322227382,0.837096363764281,3.46930507602874,"wind",48.4838618188772,"temp",-3.6966052417076,"Fort Churchill","MB","A",4,"J-165","Flat",0,15675,57,NA,NA,1,1,0,27,58.8,-94.1,1,"wind",1,"temp",0,0.319643760368213
"79","fcmb04","fcmb",4,34.06014749,18.69713689,0.548944683680229,0.740908012968026,3.52812800552464,"wind",22.7941294014512,"temp",-2.88190358763265,"Fort Churchill","MB","A",4,"J-165","Flat",0,15675,57,NA,NA,1,1,0,27,58.8,-94.1,1,"wind",0.975609756097561,"temp",0,0.231150481333722
"80","fcmb04","fcmb",5,35.02867829,22.687637,0.64768749800294,0.804790344128792,3.5561671056954,"wind",30.6625953897917,"temp",2.61595529083772,"Fort Churchill","MB","A",4,"J-165","Flat",0,15675,57,NA,NA,1,1,0,27,58.8,-94.1,1,"wind",1,"temp",0.043859649122807,0.298700818998047
"81","fcmb04","fcmb",6,37.27678571,41.47328825,1.11257683461893,1.0547875779601,3.61837076587489,"wind",16.20711537265,"temp",-0.821701662915888,"Fort Churchill","MB","A",4,"J-165","Flat",0,15675,57,NA,NA,1,1,0,27,58.8,-94.1,1,"wind",0.8625,"temp",0.0186915887850467,0.556835383510223
"82","fcmb05","fcmb",3,31.84726127,5.609932703,0.176151181586359,0.41970368307457,3.46095138993791,"wind",48.4838618188772,"temp",-3.6966052417076,"Fort Churchill","MB","A",5,"E-31","Flat",0,6000,20,NA,NA,1,1,0,28,58.8,-94.1,1,"wind",1,"temp",0,-0.0988417291036355
