"","building_code","city_code","season","ground_max","roof_max","gr","sqrtgr","logground","measurement.x","wind_avg","measurement.y","temp_avg","City","Province","Type","Bld_Type","Name","Roof_Type","Slope","Size","Eave_Height","Material","Exposure","Heated","Insulated","Parapet","order","lat","long","roofflat","measurement.x.x","winter_wind","measurement.y.y","above_freeze","residual"
"17","clab01","clab",10,33.27731844,15.02837989,0.451610303789851,0.672019570987223,3.50487603698546,"wind",27.5799786334524,"temp",7.22008540126141,"Cold Lake","AB","C",1,"US Depot","Flat",0,22752,22,NA,2,0,0,0,71,54.5,-110.2,1,"wind",0.977211796246649,"temp",0.0459770114942529,0.157314614184494
"18","clab01","clab",11,29.42386831,11.67352538,0.396736596867946,0.62987030162403,3.3818061922538,"wind",27.69970166,"temp",7.22008540126141,"Cold Lake","AB","C",1,"US Depot","Flat",0,22752,22,NA,2,0,0,0,71,54.5,-110.2,1,"wind",0.977211796246649,"temp",0,0.0987257560650309
"19","clab03","clab",2,18.83610921,4.053012396,0.215172483383579,0.463866881102304,2.93577573030462,"wind",19.0471215163281,"temp",7.22008540126141,"Cold Lake","AB","C",3,"ME Garage","Flat",0,26112,21,NA,2,0,0,0,73,54.5,-110.2,1,"wind",0.977211796246649,"temp",0.2,-0.12685811962995
"20","clab03","clab",3,19.17065437,6.684624018,0.348690445771153,0.590500165767253,2.9533806915819,NA,NA,"temp",7.22008540126141,"Cold Lake","AB","C",3,"ME Garage","Flat",0,26112,21,NA,2,0,0,0,73,54.5,-110.2,1,"wind",0.977211796246649,"temp",0.0188679245283019,0.00212682416075529
"21","clab03","clab",4,15.58106952,5.667947234,0.363771384674497,0.603134632295723,2.74605668506982,NA,NA,"temp",7.22008540126141,"Cold Lake","AB","C",3,"ME Garage","Flat",0,26112,21,NA,2,0,0,0,73,54.5,-110.2,1,"wind",0.977211796246649,"temp",0.0579710144927536,-0.0129329134742116
"22","clab03","clab",5,15.78220544,7.712254707,0.488667742687805,0.69904773992039,2.75888306737567,"wind",18.3083287937956,"temp",7.22008540126141,"Cold Lake","AB","C",3,"ME Garage","Flat",0,26112,21,NA,2,0,0,0,73,54.5,-110.2,1,"wind",0.977211796246649,"temp",0.0786516853932584,0.0846935338462898
"23","clab03","clab",6,14.53593128,3.704169286,0.254828480862218,0.504805389097837,2.67662360350977,"wind",16.9642532725913,"temp",7.22008540126141,"Cold Lake","AB","C",3,"ME Garage","Flat",0,26112,21,NA,2,0,0,0,73,54.5,-110.2,1,"wind",0.977211796246649,"temp",0.0272727272727273,-0.120536981950513
"24","clab03","clab",7,20,5.384615385,0.26923076925,0.518874521681302,2.99573227355399,"wind",17.7413725240588,"temp",7.22008540126141,"Cold Lake","AB","C",3,"ME Garage","Flat",0,26112,21,NA,2,0,0,0,73,54.5,-110.2,1,"wind",0.977211796246649,"temp",0.0273972602739726,-0.0638415235150411
"25","clab03","clab",8,12.81755451,10.83461607,0.845295103800577,0.919399316837127,2.55081567744608,"wind",20.0100626977551,"temp",7.22008540126141,"Cold Lake","AB","C",3,"ME Garage","Flat",0,26112,21,NA,2,0,0,0,73,54.5,-110.2,1,"wind",0.977211796246649,"temp",0.0344827586206897,0.277251605932569
"26","clab04","clab",2,16.45058249,8.627095464,0.524424923509198,0.724171888096464,2.80036088631091,"wind",19.0471215163281,"temp",7.22008540126141,"Cold Lake","AB","C",4,"Cant Hangar","Flat",0,127563,53,NA,2,0,0,0,74,54.5,-110.2,1,"wind",0.977211796246649,"temp",0.2,0.115358261741866
